,0
10589,NEGATIVE
10590,NEUTRAL
10591,NEUTRAL
10592,NEUTRAL
10593,NEGATIVE
10594,NEUTRAL
10595,NEUTRAL
10596,NEUTRAL
10597,NEUTRAL
10598,NEUTRAL
10599,NEUTRAL
10600,NEGATIVE
10601,NEUTRAL
10602,NEUTRAL
10603,NEUTRAL
10604,MIXED
10605,NEUTRAL
10606,NEUTRAL
10607,NEUTRAL
10608,NEUTRAL
10609,NEUTRAL
10610,NEUTRAL
10611,NEUTRAL
10612,NEUTRAL
10613,NEUTRAL
10614,NEUTRAL
10615,NEUTRAL
10616,NEGATIVE
10617,MIXED
10618,MIXED
10619,NEUTRAL
10620,NEUTRAL
10621,NEUTRAL
10622,NEUTRAL
10623,NEUTRAL
10624,NEUTRAL
10625,NEUTRAL
10626,NEUTRAL
10627,NEUTRAL
10628,NEUTRAL
10629,NEUTRAL
10630,NEUTRAL
10631,NEGATIVE
10632,MIXED
10633,NEGATIVE
10634,NEUTRAL
10635,NEUTRAL
10636,NEUTRAL
10637,NEUTRAL
10638,NEUTRAL
10639,NEUTRAL
10640,NEUTRAL
10641,NEUTRAL
10642,NEUTRAL
10643,NEUTRAL
10644,NEUTRAL
10645,NEUTRAL
10646,NEUTRAL
10647,NEUTRAL
10648,MIXED
10649,NEUTRAL
10650,NEUTRAL
10651,NEGATIVE
10652,NEGATIVE
10653,NEUTRAL
10654,NEUTRAL
10655,NEUTRAL
10656,NEUTRAL
10657,NEGATIVE
10658,NEUTRAL
10659,NEGATIVE
10660,NEUTRAL
10661,NEGATIVE
10662,NEUTRAL
10663,NEUTRAL
10664,NEUTRAL
10665,NEUTRAL
10666,NEUTRAL
10667,NEUTRAL
10668,NEUTRAL
10669,NEUTRAL
10670,NEUTRAL
10671,MIXED
10672,NEUTRAL
10673,MIXED
10674,NEUTRAL
10675,NEUTRAL
10676,NEUTRAL
10677,NEUTRAL
10678,NEUTRAL
10679,NEUTRAL
10680,NEUTRAL
10681,MIXED
10682,NEUTRAL
10683,NEUTRAL
10684,NEUTRAL
10685,NEUTRAL
10686,NEUTRAL
10687,NEUTRAL
10688,NEUTRAL
10689,NEUTRAL
10690,NEUTRAL
10691,NEUTRAL
10692,NEUTRAL
10693,NEUTRAL
10694,NEUTRAL
10695,NEUTRAL
10696,NEUTRAL
10697,NEUTRAL
10698,NEUTRAL
10699,NEUTRAL
10700,NEUTRAL
10701,NEUTRAL
10702,MIXED
10703,NEUTRAL
10704,NEUTRAL
10705,NEUTRAL
10706,NEUTRAL
10707,NEUTRAL
10708,NEGATIVE
10709,NEUTRAL
10710,NEUTRAL
10711,NEGATIVE
10712,NEUTRAL
10713,NEUTRAL
10714,NEGATIVE
10715,NEUTRAL
10716,NEUTRAL
10717,NEUTRAL
10718,NEUTRAL
10719,NEUTRAL
10720,NEUTRAL
10721,NEUTRAL
10722,NEUTRAL
10723,NEUTRAL
10724,NEUTRAL
10725,NEUTRAL
10726,NEUTRAL
10727,NEUTRAL
10728,NEUTRAL
10729,NEUTRAL
10730,NEUTRAL
10731,NEUTRAL
10732,NEUTRAL
10733,NEGATIVE
10734,NEUTRAL
10735,NEUTRAL
10736,NEUTRAL
10737,NEUTRAL
10738,NEUTRAL
10739,NEUTRAL
10740,NEUTRAL
10741,NEUTRAL
10742,NEUTRAL
10743,NEUTRAL
10744,MIXED
10745,NEUTRAL
10746,NEUTRAL
10747,NEUTRAL
10748,NEUTRAL
10749,NEUTRAL
10750,NEUTRAL
10751,NEUTRAL
10752,NEUTRAL
10753,NEUTRAL
10754,NEUTRAL
10755,NEUTRAL
10756,NEUTRAL
10757,NEUTRAL
10758,NEUTRAL
10759,NEGATIVE
10760,NEUTRAL
10761,NEUTRAL
10762,NEUTRAL
10763,NEUTRAL
10764,NEUTRAL
10765,NEUTRAL
10766,NEUTRAL
10767,NEUTRAL
10768,NEUTRAL
10769,NEUTRAL
10770,NEUTRAL
10771,NEUTRAL
10772,NEUTRAL
10773,MIXED
10774,NEUTRAL
10775,NEUTRAL
10776,NEGATIVE
10777,NEUTRAL
10778,NEUTRAL
10779,NEUTRAL
10780,NEGATIVE
10781,NEUTRAL
10782,NEUTRAL
10783,NEUTRAL
10784,NEUTRAL
10785,NEUTRAL
10786,NEUTRAL
10787,NEUTRAL
10788,NEUTRAL
10789,NEUTRAL
10790,NEUTRAL
10791,NEUTRAL
10792,NEUTRAL
10793,NEUTRAL
10794,NEUTRAL
10795,NEGATIVE
10796,NEUTRAL
10797,NEUTRAL
10798,NEUTRAL
10799,NEGATIVE
10800,NEUTRAL
10801,NEUTRAL
10802,NEUTRAL
10803,NEUTRAL
10804,NEUTRAL
10805,NEUTRAL
10806,NEUTRAL
10807,NEUTRAL
10808,NEGATIVE
10809,NEUTRAL
10810,NEUTRAL
10811,NEUTRAL
10812,NEGATIVE
10813,NEUTRAL
10814,NEUTRAL
10815,NEUTRAL
10816,NEUTRAL
10817,NEGATIVE
10818,NEUTRAL
10819,NEUTRAL
10820,NEUTRAL
10821,NEGATIVE
10822,NEUTRAL
10823,NEUTRAL
10824,NEUTRAL
10825,NEUTRAL
10826,NEUTRAL
10827,NEUTRAL
10828,NEUTRAL
10829,NEUTRAL
10830,NEUTRAL
10831,NEUTRAL
10832,NEUTRAL
10833,NEGATIVE
10834,NEUTRAL
10835,NEUTRAL
10836,NEGATIVE
10837,NEUTRAL
10838,NEGATIVE
10839,NEUTRAL
10840,NEGATIVE
10841,NEUTRAL
10842,NEUTRAL
10843,NEUTRAL
10844,NEUTRAL
10845,NEUTRAL
10846,NEUTRAL
10847,NEUTRAL
10848,NEUTRAL
10849,NEUTRAL
10850,NEUTRAL
10851,NEUTRAL
10852,NEUTRAL
10853,NEUTRAL
10854,NEUTRAL
10855,NEUTRAL
10856,NEUTRAL
10857,NEUTRAL
10858,NEUTRAL
10859,NEUTRAL
10860,NEUTRAL
10861,NEUTRAL
10862,NEUTRAL
10863,NEUTRAL
10864,NEUTRAL
10865,NEUTRAL
10866,NEUTRAL
10867,NEGATIVE
10868,NEUTRAL
10869,NEUTRAL
10870,NEUTRAL
10871,NEUTRAL
10872,NEUTRAL
10873,NEUTRAL
10874,NEUTRAL
10875,NEUTRAL
10876,NEUTRAL
10877,NEUTRAL
10878,NEUTRAL
10879,NEUTRAL
10880,NEUTRAL
10881,NEUTRAL
10882,MIXED
10883,MIXED
10884,NEUTRAL
10885,NEUTRAL
10886,NEUTRAL
10887,NEGATIVE
10888,MIXED
10889,NEUTRAL
10890,NEUTRAL
10891,NEUTRAL
10892,NEUTRAL
10893,NEUTRAL
10894,NEUTRAL
10895,NEGATIVE
10896,NEUTRAL
10897,NEUTRAL
10898,NEUTRAL
10899,NEUTRAL
10900,NEUTRAL
10901,NEUTRAL
10902,NEUTRAL
10903,NEUTRAL
10904,NEUTRAL
10905,NEUTRAL
10906,NEUTRAL
10907,NEUTRAL
10908,NEUTRAL
10909,NEGATIVE
10910,NEUTRAL
10911,NEUTRAL
10912,NEGATIVE
10913,NEUTRAL
10914,NEUTRAL
10915,NEUTRAL
10916,NEUTRAL
10917,NEUTRAL
10918,NEUTRAL
10919,NEUTRAL
10920,NEUTRAL
10921,NEUTRAL
10922,NEUTRAL
10923,NEUTRAL
10924,MIXED
10925,NEUTRAL
10926,NEUTRAL
10927,NEUTRAL
10928,NEUTRAL
10929,NEUTRAL
10930,NEUTRAL
10931,NEUTRAL
10932,NEUTRAL
10933,NEUTRAL
10934,NEGATIVE
10935,NEUTRAL
10936,NEUTRAL
10937,NEUTRAL
10938,NEUTRAL
10939,NEUTRAL
10940,NEUTRAL
10941,NEUTRAL
10942,NEUTRAL
10943,NEUTRAL
10944,NEUTRAL
10945,NEUTRAL
10946,NEUTRAL
10947,NEUTRAL
10948,MIXED
10949,NEGATIVE
10950,NEGATIVE
10951,NEUTRAL
10952,NEUTRAL
10953,NEUTRAL
10954,NEUTRAL
10955,NEUTRAL
10956,NEUTRAL
10957,NEGATIVE
10958,NEUTRAL
10959,NEUTRAL
10960,NEUTRAL
10961,NEUTRAL
10962,NEUTRAL
10963,NEUTRAL
10964,NEUTRAL
10965,NEUTRAL
10966,NEUTRAL
10967,NEUTRAL
10968,NEUTRAL
10969,NEUTRAL
10970,NEUTRAL
10971,NEUTRAL
10972,NEUTRAL
10973,NEUTRAL
10974,NEUTRAL
10975,NEUTRAL
10976,NEUTRAL
10977,NEUTRAL
10978,NEUTRAL
10979,NEUTRAL
10980,NEUTRAL
10981,NEGATIVE
10982,NEUTRAL
10983,NEGATIVE
10984,NEUTRAL
10985,NEUTRAL
10986,NEUTRAL
10987,NEUTRAL
10988,NEUTRAL
10989,NEUTRAL
10990,NEUTRAL
10991,NEUTRAL
10992,NEUTRAL
10993,NEUTRAL
10994,MIXED
10995,NEUTRAL
10996,NEUTRAL
10997,NEUTRAL
10998,NEUTRAL
10999,NEUTRAL
11000,NEUTRAL
11001,MIXED
11002,NEUTRAL
11003,NEUTRAL
11004,NEUTRAL
11005,NEUTRAL
11006,NEUTRAL
11007,MIXED
11008,NEGATIVE
11009,NEUTRAL
11010,NEUTRAL
11011,NEUTRAL
11012,NEUTRAL
11013,NEGATIVE
11014,NEUTRAL
11015,MIXED
11016,NEUTRAL
11017,NEUTRAL
11018,NEGATIVE
11019,NEUTRAL
11020,NEUTRAL
11021,NEUTRAL
11022,NEUTRAL
11023,NEUTRAL
11024,NEUTRAL
11025,NEUTRAL
11026,NEUTRAL
11027,NEUTRAL
11028,NEUTRAL
11029,MIXED
11030,NEGATIVE
11031,NEUTRAL
11032,NEUTRAL
11033,NEUTRAL
11034,NEUTRAL
11035,NEUTRAL
11036,NEUTRAL
11037,NEUTRAL
11038,NEUTRAL
11039,NEUTRAL
11040,MIXED
11041,NEUTRAL
11042,NEUTRAL
11043,NEUTRAL
11044,NEUTRAL
11045,NEUTRAL
11046,NEUTRAL
11047,NEUTRAL
11048,NEUTRAL
11049,NEGATIVE
11050,NEGATIVE
11051,NEUTRAL
11052,NEUTRAL
11053,NEUTRAL
11054,NEUTRAL
11055,NEUTRAL
11056,NEUTRAL
11057,NEUTRAL
11058,NEUTRAL
11059,NEUTRAL
11060,NEUTRAL
11061,NEUTRAL
11062,NEUTRAL
11063,NEUTRAL
11064,NEUTRAL
11065,NEUTRAL
11066,NEUTRAL
11067,NEUTRAL
11068,NEUTRAL
11069,NEUTRAL
11070,NEUTRAL
11071,NEUTRAL
11072,NEUTRAL
11073,NEUTRAL
11074,NEUTRAL
11075,NEUTRAL
11076,NEGATIVE
11077,NEUTRAL
11078,NEUTRAL
11079,MIXED
11080,NEUTRAL
11081,NEUTRAL
11082,NEUTRAL
11083,NEUTRAL
11084,NEUTRAL
11085,NEUTRAL
11086,NEUTRAL
11087,NEUTRAL
11088,NEUTRAL
11089,NEUTRAL
11090,NEUTRAL
11091,NEUTRAL
11092,NEUTRAL
11093,NEUTRAL
11094,MIXED
11095,NEUTRAL
11096,NEUTRAL
11097,NEUTRAL
11098,NEUTRAL
11099,NEUTRAL
11100,NEUTRAL
11101,NEUTRAL
11102,NEUTRAL
11103,NEUTRAL
11104,MIXED
11105,NEUTRAL
11106,NEUTRAL
11107,NEUTRAL
11108,NEUTRAL
11109,NEUTRAL
11110,NEUTRAL
11111,NEUTRAL
11112,NEUTRAL
11113,NEUTRAL
11114,NEGATIVE
11115,NEUTRAL
11116,NEGATIVE
11117,NEUTRAL
11118,NEUTRAL
11119,NEUTRAL
11120,NEUTRAL
11121,NEUTRAL
11122,NEUTRAL
11123,NEUTRAL
11124,NEUTRAL
11125,NEUTRAL
11126,NEUTRAL
11127,NEUTRAL
11128,NEUTRAL
11129,NEUTRAL
11130,NEUTRAL
11131,NEUTRAL
11132,NEUTRAL
11133,NEUTRAL
11134,MIXED
11135,NEUTRAL
11136,NEUTRAL
11137,NEUTRAL
11138,NEUTRAL
11139,NEUTRAL
11140,NEUTRAL
11141,NEUTRAL
11142,NEUTRAL
11143,NEUTRAL
11144,NEUTRAL
11145,NEUTRAL
11146,NEUTRAL
11147,NEUTRAL
11148,NEUTRAL
11149,NEUTRAL
11150,NEUTRAL
11151,NEUTRAL
11152,NEUTRAL
11153,NEUTRAL
11154,NEUTRAL
11155,NEUTRAL
11156,NEUTRAL
11157,NEUTRAL
11158,NEUTRAL
11159,NEUTRAL
11160,NEUTRAL
11161,NEUTRAL
11162,NEUTRAL
11163,NEUTRAL
11164,NEUTRAL
11165,NEUTRAL
11166,NEUTRAL
11167,NEUTRAL
11168,NEUTRAL
11169,NEUTRAL
11170,NEUTRAL
11171,NEUTRAL
11172,NEUTRAL
11173,NEUTRAL
11174,NEUTRAL
11175,NEUTRAL
11176,MIXED
11177,NEUTRAL
11178,NEUTRAL
11179,NEUTRAL
11180,NEUTRAL
11181,NEUTRAL
11182,NEUTRAL
11183,NEUTRAL
11184,NEUTRAL
11185,NEUTRAL
11186,NEUTRAL
11187,NEUTRAL
11188,NEUTRAL
11189,NEUTRAL
11190,NEUTRAL
11191,NEUTRAL
11192,NEUTRAL
11193,NEUTRAL
11194,NEUTRAL
11195,NEUTRAL
11196,NEUTRAL
11197,NEUTRAL
11198,NEUTRAL
11199,NEUTRAL
11200,NEUTRAL
11201,NEUTRAL
11202,NEUTRAL
11203,NEUTRAL
11204,NEUTRAL
11205,NEGATIVE
11206,NEUTRAL
11207,NEUTRAL
11208,NEUTRAL
11209,MIXED
11210,NEUTRAL
11211,NEUTRAL
11212,NEUTRAL
11213,NEUTRAL
11214,NEUTRAL
11215,MIXED
11216,NEUTRAL
11217,NEUTRAL
11218,NEUTRAL
11219,NEUTRAL
11220,NEUTRAL
11221,NEUTRAL
11222,MIXED
11223,NEUTRAL
11224,NEGATIVE
11225,NEUTRAL
11226,NEUTRAL
11227,NEUTRAL
11228,NEGATIVE
11229,NEUTRAL
11230,NEUTRAL
11231,NEUTRAL
11232,NEUTRAL
11233,NEGATIVE
11234,NEUTRAL
11235,NEUTRAL
11236,NEUTRAL
11237,NEUTRAL
11238,NEUTRAL
11239,NEUTRAL
11240,NEUTRAL
11241,NEUTRAL
11242,NEUTRAL
11243,MIXED
11244,NEUTRAL
11245,NEUTRAL
11246,NEUTRAL
11247,NEUTRAL
11248,NEUTRAL
11249,NEUTRAL
11250,MIXED
11251,NEUTRAL
11252,MIXED
11253,NEUTRAL
11254,NEGATIVE
11255,NEUTRAL
11256,NEUTRAL
11257,NEUTRAL
11258,NEUTRAL
11259,NEUTRAL
11260,NEUTRAL
11261,NEUTRAL
11262,NEUTRAL
11263,NEUTRAL
11264,NEUTRAL
11265,NEUTRAL
11266,NEUTRAL
11267,NEUTRAL
11268,NEUTRAL
11269,NEUTRAL
11270,NEUTRAL
11271,NEUTRAL
11272,NEGATIVE
11273,NEUTRAL
11274,NEUTRAL
11275,NEUTRAL
11276,NEUTRAL
11277,NEUTRAL
11278,NEUTRAL
11279,NEUTRAL
11280,NEUTRAL
11281,MIXED
11282,NEUTRAL
11283,NEGATIVE
11284,NEUTRAL
11285,MIXED
11286,NEUTRAL
11287,NEUTRAL
11288,NEUTRAL
11289,NEUTRAL
11290,NEUTRAL
11291,NEUTRAL
11292,NEUTRAL
11293,NEGATIVE
11294,NEGATIVE
11295,NEUTRAL
11296,NEUTRAL
11297,NEUTRAL
11298,NEUTRAL
11299,NEUTRAL
11300,NEGATIVE
11301,NEUTRAL
11302,NEUTRAL
11303,NEUTRAL
11304,NEUTRAL
11305,NEUTRAL
11306,NEUTRAL
11307,NEUTRAL
11308,NEUTRAL
11309,NEUTRAL
11310,NEUTRAL
11311,NEGATIVE
11312,NEUTRAL
11313,NEUTRAL
11314,NEUTRAL
11315,NEUTRAL
11316,NEUTRAL
11317,NEGATIVE
11318,NEUTRAL
11319,NEUTRAL
11320,NEUTRAL
11321,NEUTRAL
11322,NEUTRAL
11323,NEUTRAL
11324,NEUTRAL
11325,NEUTRAL
11326,NEUTRAL
11327,NEUTRAL
11328,NEUTRAL
11329,NEGATIVE
11330,NEUTRAL
11331,NEUTRAL
11332,NEUTRAL
11333,MIXED
11334,NEGATIVE
11335,NEUTRAL
11336,NEUTRAL
11337,MIXED
11338,NEGATIVE
11339,NEUTRAL
11340,NEUTRAL
11341,NEUTRAL
11342,NEUTRAL
11343,NEUTRAL
11344,NEUTRAL
11345,NEUTRAL
11346,NEGATIVE
11347,MIXED
11348,NEUTRAL
11349,NEGATIVE
11350,NEUTRAL
11351,NEUTRAL
11352,NEUTRAL
11353,NEUTRAL
11354,NEUTRAL
11355,NEUTRAL
11356,NEUTRAL
11357,NEUTRAL
11358,NEUTRAL
11359,NEUTRAL
11360,NEUTRAL
11361,NEUTRAL
11362,MIXED
11363,NEUTRAL
11364,NEUTRAL
11365,NEUTRAL
11366,NEUTRAL
11367,MIXED
11368,NEUTRAL
11369,NEUTRAL
11370,NEUTRAL
11371,NEUTRAL
11372,NEUTRAL
11373,NEUTRAL
11374,NEUTRAL
11375,NEGATIVE
11376,NEUTRAL
11377,NEUTRAL
11378,NEUTRAL
11379,NEUTRAL
11380,NEGATIVE
11381,NEUTRAL
11382,NEUTRAL
11383,NEUTRAL
11384,NEUTRAL
11385,NEUTRAL
11386,NEUTRAL
11387,NEGATIVE
11388,NEUTRAL
11389,NEUTRAL
11390,NEUTRAL
11391,NEUTRAL
11392,NEUTRAL
11393,MIXED
11394,NEUTRAL
11395,NEUTRAL
11396,NEUTRAL
11397,NEUTRAL
11398,NEUTRAL
11399,NEUTRAL
11400,NEUTRAL
11401,NEUTRAL
11402,NEUTRAL
11403,NEUTRAL
11404,NEUTRAL
11405,NEUTRAL
11406,NEUTRAL
11407,NEUTRAL
11408,NEUTRAL
11409,NEUTRAL
11410,NEUTRAL
11411,NEUTRAL
11412,NEUTRAL
11413,NEUTRAL
11414,NEUTRAL
11415,NEUTRAL
11416,NEGATIVE
11417,NEGATIVE
11418,NEUTRAL
11419,NEUTRAL
11420,NEUTRAL
11421,NEUTRAL
11422,NEUTRAL
11423,NEUTRAL
11424,NEUTRAL
11425,NEUTRAL
11426,NEUTRAL
11427,NEUTRAL
11428,NEUTRAL
11429,NEUTRAL
11430,NEUTRAL
11431,NEUTRAL
11432,NEGATIVE
11433,NEUTRAL
11434,NEUTRAL
11435,NEUTRAL
11436,NEUTRAL
11437,NEUTRAL
11438,MIXED
11439,MIXED
11440,NEUTRAL
11441,NEUTRAL
11442,NEUTRAL
11443,NEUTRAL
11444,MIXED
11445,NEUTRAL
11446,NEUTRAL
11447,NEUTRAL
11448,NEUTRAL
11449,NEUTRAL
11450,NEUTRAL
11451,NEUTRAL
11452,NEUTRAL
11453,NEUTRAL
11454,NEUTRAL
11455,NEUTRAL
11456,NEUTRAL
11457,NEUTRAL
11458,NEUTRAL
11459,NEUTRAL
11460,NEUTRAL
11461,NEUTRAL
11462,NEUTRAL
11463,NEUTRAL
11464,NEUTRAL
11465,NEUTRAL
11466,NEUTRAL
11467,MIXED
11468,NEUTRAL
11469,NEUTRAL
11470,NEUTRAL
11471,NEUTRAL
11472,NEUTRAL
11473,NEUTRAL
11474,NEUTRAL
11475,NEUTRAL
11476,NEUTRAL
11477,NEUTRAL
11478,NEGATIVE
11479,NEGATIVE
11480,NEGATIVE
11481,NEUTRAL
11482,NEUTRAL
11483,NEUTRAL
11484,MIXED
11485,NEUTRAL
11486,NEUTRAL
11487,NEUTRAL
11488,NEUTRAL
11489,MIXED
11490,NEUTRAL
11491,NEUTRAL
11492,NEUTRAL
11493,NEGATIVE
11494,NEUTRAL
11495,MIXED
11496,NEUTRAL
11497,NEUTRAL
11498,NEUTRAL
11499,NEUTRAL
11500,NEUTRAL
11501,NEUTRAL
11502,NEUTRAL
11503,NEUTRAL
11504,NEGATIVE
11505,NEUTRAL
11506,NEUTRAL
11507,NEUTRAL
11508,NEUTRAL
11509,NEUTRAL
11510,NEUTRAL
11511,NEUTRAL
11512,NEUTRAL
11513,NEGATIVE
11514,NEGATIVE
11515,MIXED
11516,NEUTRAL
11517,NEUTRAL
11518,NEGATIVE
11519,NEUTRAL
11520,NEUTRAL
11521,NEUTRAL
11522,NEUTRAL
11523,NEUTRAL
11524,NEUTRAL
11525,NEUTRAL
11526,NEUTRAL
11527,NEUTRAL
11528,NEUTRAL
11529,NEUTRAL
11530,NEUTRAL
11531,NEUTRAL
11532,NEUTRAL
11533,NEUTRAL
11534,NEUTRAL
11535,NEUTRAL
11536,NEUTRAL
11537,MIXED
11538,NEUTRAL
11539,NEUTRAL
11540,NEUTRAL
11541,NEUTRAL
11542,NEUTRAL
11543,NEUTRAL
11544,MIXED
11545,NEUTRAL
11546,NEUTRAL
11547,NEUTRAL
11548,NEUTRAL
11549,NEUTRAL
11550,NEGATIVE
11551,MIXED
11552,NEUTRAL
11553,NEUTRAL
11554,NEUTRAL
11555,NEUTRAL
11556,NEUTRAL
11557,NEUTRAL
11558,NEUTRAL
11559,NEUTRAL
11560,NEUTRAL
11561,NEGATIVE
11562,NEUTRAL
11563,NEUTRAL
11564,NEUTRAL
11565,NEUTRAL
11566,NEUTRAL
11567,NEUTRAL
11568,NEUTRAL
11569,NEUTRAL
11570,NEUTRAL
11571,MIXED
11572,NEUTRAL
11573,NEUTRAL
11574,NEUTRAL
11575,NEGATIVE
11576,NEUTRAL
11577,NEUTRAL
11578,NEUTRAL
11579,MIXED
11580,NEUTRAL
11581,NEUTRAL
11582,NEUTRAL
11583,NEUTRAL
11584,NEUTRAL
11585,NEUTRAL
11586,NEUTRAL
11587,NEUTRAL
11588,NEUTRAL
11589,NEUTRAL
11590,NEUTRAL
11591,NEUTRAL
11592,NEUTRAL
11593,NEUTRAL
11594,NEUTRAL
11595,NEUTRAL
11596,NEUTRAL
11597,NEGATIVE
11598,NEUTRAL
11599,NEUTRAL
11600,NEUTRAL
11601,NEUTRAL
11602,MIXED
11603,NEUTRAL
11604,NEUTRAL
11605,NEUTRAL
11606,NEUTRAL
11607,NEUTRAL
11608,NEUTRAL
11609,NEUTRAL
11610,NEUTRAL
11611,NEUTRAL
11612,NEUTRAL
11613,NEUTRAL
11614,NEUTRAL
11615,NEGATIVE
11616,NEUTRAL
11617,NEUTRAL
11618,NEUTRAL
11619,MIXED
11620,NEUTRAL
11621,NEUTRAL
11622,NEUTRAL
11623,NEUTRAL
11624,NEUTRAL
11625,NEUTRAL
11626,NEUTRAL
11627,NEUTRAL
11628,NEGATIVE
11629,NEUTRAL
11630,NEUTRAL
11631,MIXED
11632,NEUTRAL
11633,NEUTRAL
11634,NEUTRAL
11635,NEUTRAL
11636,NEUTRAL
11637,NEUTRAL
11638,NEGATIVE
11639,NEUTRAL
11640,NEUTRAL
11641,NEUTRAL
11642,NEGATIVE
11643,NEUTRAL
11644,NEUTRAL
11645,NEUTRAL
11646,NEUTRAL
11647,MIXED
11648,NEUTRAL
11649,NEUTRAL
11650,NEGATIVE
11651,NEUTRAL
11652,NEUTRAL
11653,NEUTRAL
11654,NEUTRAL
11655,NEUTRAL
11656,NEUTRAL
11657,NEUTRAL
11658,MIXED
11659,NEUTRAL
11660,NEUTRAL
11661,NEUTRAL
11662,NEUTRAL
11663,NEUTRAL
11664,NEUTRAL
11665,NEUTRAL
11666,NEUTRAL
11667,NEUTRAL
11668,NEUTRAL
11669,NEUTRAL
11670,NEUTRAL
11671,NEUTRAL
11672,NEUTRAL
11673,NEUTRAL
11674,NEUTRAL
11675,NEUTRAL
11676,NEUTRAL
11677,NEUTRAL
11678,NEUTRAL
11679,NEUTRAL
11680,NEUTRAL
11681,NEUTRAL
11682,NEUTRAL
11683,NEUTRAL
11684,NEUTRAL
11685,NEUTRAL
11686,NEUTRAL
11687,NEUTRAL
11688,NEUTRAL
11689,NEUTRAL
11690,NEUTRAL
11691,NEUTRAL
11692,NEUTRAL
11693,NEUTRAL
11694,NEGATIVE
11695,NEUTRAL
11696,MIXED
11697,NEGATIVE
11698,NEUTRAL
11699,NEUTRAL
11700,NEUTRAL
11701,NEUTRAL
11702,NEUTRAL
11703,NEUTRAL
11704,NEUTRAL
11705,NEUTRAL
11706,NEGATIVE
11707,NEUTRAL
11708,NEUTRAL
11709,NEUTRAL
11710,NEUTRAL
11711,NEUTRAL
11712,NEUTRAL
11713,NEUTRAL
11714,NEUTRAL
11715,NEUTRAL
11716,NEUTRAL
11717,NEUTRAL
11718,NEUTRAL
11719,NEUTRAL
11720,NEUTRAL
11721,NEUTRAL
11722,NEUTRAL
11723,NEUTRAL
11724,NEUTRAL
11725,NEUTRAL
11726,NEUTRAL
11727,NEGATIVE
11728,NEUTRAL
11729,NEUTRAL
11730,NEUTRAL
11731,NEUTRAL
11732,NEUTRAL
11733,NEUTRAL
11734,NEUTRAL
11735,NEUTRAL
11736,NEGATIVE
11737,NEUTRAL
11738,NEUTRAL
11739,NEUTRAL
11740,NEUTRAL
11741,NEUTRAL
11742,NEUTRAL
11743,NEUTRAL
11744,NEUTRAL
11745,NEUTRAL
11746,NEUTRAL
11747,NEUTRAL
11748,NEGATIVE
11749,NEUTRAL
11750,NEUTRAL
11751,NEGATIVE
11752,NEUTRAL
11753,NEUTRAL
11754,NEUTRAL
11755,NEUTRAL
11756,NEUTRAL
11757,NEUTRAL
11758,NEUTRAL
11759,NEUTRAL
11760,NEUTRAL
11761,NEUTRAL
11762,NEUTRAL
11763,NEUTRAL
11764,NEGATIVE
11765,NEUTRAL
11766,NEUTRAL
11767,NEUTRAL
11768,NEUTRAL
11769,NEUTRAL
11770,NEUTRAL
11771,NEUTRAL
11772,NEUTRAL
11773,NEUTRAL
11774,NEUTRAL
11775,NEUTRAL
11776,NEUTRAL
11777,NEUTRAL
11778,NEUTRAL
11779,NEUTRAL
11780,MIXED
11781,NEUTRAL
11782,NEUTRAL
11783,NEUTRAL
11784,NEUTRAL
11785,NEUTRAL
11786,NEUTRAL
11787,NEUTRAL
11788,NEUTRAL
11789,NEUTRAL
11790,NEUTRAL
11791,NEUTRAL
11792,NEUTRAL
11793,NEUTRAL
11794,NEUTRAL
11795,NEUTRAL
11796,NEUTRAL
11797,NEUTRAL
11798,NEUTRAL
11799,NEUTRAL
11800,NEUTRAL
11801,NEUTRAL
11802,NEUTRAL
11803,NEGATIVE
11804,NEUTRAL
11805,NEGATIVE
11806,NEUTRAL
11807,NEUTRAL
11808,NEUTRAL
11809,NEUTRAL
11810,NEUTRAL
11811,NEUTRAL
11812,NEUTRAL
11813,NEUTRAL
11814,NEUTRAL
11815,NEUTRAL
11816,NEUTRAL
11817,NEUTRAL
11818,NEUTRAL
11819,NEUTRAL
11820,NEUTRAL
11821,NEUTRAL
11822,NEUTRAL
11823,NEUTRAL
11824,NEUTRAL
11825,NEGATIVE
11826,NEUTRAL
11827,NEUTRAL
11828,NEUTRAL
11829,NEUTRAL
11830,NEUTRAL
11831,NEUTRAL
11832,NEUTRAL
11833,NEUTRAL
11834,NEUTRAL
11835,NEGATIVE
11836,NEGATIVE
11837,NEUTRAL
11838,NEUTRAL
11839,NEGATIVE
11840,NEGATIVE
11841,NEUTRAL
11842,NEUTRAL
11843,NEUTRAL
11844,NEUTRAL
11845,NEUTRAL
11846,NEUTRAL
11847,NEUTRAL
11848,NEGATIVE
11849,NEUTRAL
11850,NEGATIVE
11851,NEUTRAL
11852,NEGATIVE
11853,NEUTRAL
11854,NEUTRAL
11855,MIXED
11856,NEUTRAL
11857,NEUTRAL
11858,NEUTRAL
11859,NEUTRAL
11860,NEUTRAL
11861,NEUTRAL
11862,NEUTRAL
11863,NEUTRAL
11864,NEUTRAL
11865,NEUTRAL
11866,NEUTRAL
11867,NEUTRAL
11868,NEUTRAL
11869,NEUTRAL
11870,NEUTRAL
11871,NEUTRAL
11872,NEUTRAL
11873,NEUTRAL
11874,NEUTRAL
11875,NEUTRAL
11876,NEUTRAL
11877,NEUTRAL
